G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc
0,0,0,0,-18.59726294,61.81561709,-43.21835415,-0.603855858,0.258689732,0.345166126
0,0,0,0,-19.54748398,62.03126499,-42.48378101,-0.602997139,0.250051491,0.352945648
0,0,0,0,-20.49288186,62.23160752,-41.73872566,-0.601989639,0.241351553,0.360638086
0,0,0,0,-21.43322331,62.41659525,-40.98337194,-0.600833607,0.232592065,0.368241542
0,0,0,0,-22.36827632,62.58618253,-40.21790621,-0.599529328,0.223775188,0.37575414
0,0,0,0,-23.29781018,62.74032752,-39.44251734,-0.598077125,0.214903099,0.383174026
0,0,0,0,-24.22159554,62.8789922,-38.65739666,-0.596477355,0.205977985,0.39049937
0,0,0,0,-25.13940447,63.00214234,-37.86273787,-0.594730412,0.197002049,0.397728363
0,0,0,0,-26.05101051,63.10974756,-37.05873705,-0.592836729,0.187977506,0.404859223
0,0,0,0,-26.95618874,63.20178131,-36.24559257,-0.590796773,0.178906582,0.41189019
0,0,0,0,-27.85471582,63.27822089,-35.42350507,-0.588611046,0.169791516,0.41881953
0,0,0,0,-28.74637005,63.33904742,-34.59267737,-0.586280088,0.160634556,0.425645532
0,0,0,0,-29.63093143,63.38424591,-33.75331448,-0.583804474,0.151437962,0.432366512
0,0,0,0,-30.50818171,63.41380521,-32.9056235,-0.581184814,0.142204003,0.438980812
0,0,0,0,-31.37790443,63.42771801,-32.04981358,-0.578421757,0.132934957,0.4454868
0,0,0,0,-32.23988501,63.42598089,-31.18609587,-0.575515982,0.123633111,0.451882871
0,0,0,0,-33.09391077,63.40859427,-30.3146835,-0.572468207,0.114300761,0.458167446
0,0,0,0,-33.93977099,63.37556245,-29.43579146,-0.569279184,0.104940209,0.464338975
0,0,0,0,-34.77725696,63.32689357,-28.54963661,-0.5659497,0.095553764,0.470395936
0,0,0,0,-35.60616204,63.26259965,-27.6564376,-0.562480577,0.086143743,0.476336834
0,0,0,0,-36.42628173,63.18269654,-26.75641481,-0.558872669,0.076712467,0.482160202
0,0,0,0,-37.23741366,63.08720396,-25.84979031,-0.555126868,0.067262264,0.487864605
0,0,0,0,-38.0393577,62.97614548,-24.93678778,-0.551244098,0.057795464,0.493448634
0,0,0,0,-38.83191598,62.84954849,-24.01763251,-0.547225317,0.048314405,0.498910912
0,0,0,0,-39.61489295,62.70744423,-23.09255128,-0.543071515,0.038821424,0.504250091
0,0,0,0,-40.38809543,62.54986777,-22.16177234,-0.538783719,0.029318865,0.509464854
0,0,0,0,-41.15133263,62.37685798,-21.22552535,-0.534362986,0.019809072,0.514553914
0,0,0,0,-41.90441624,62.18845755,-20.2840413,-0.529810407,0.010294391,0.519516016
0,0,0,0,-42.64716045,61.98471296,-19.33755251,-0.525127105,0.00077717,0.524349935
0,0,0,0,-43.37938199,61.76567449,-18.3862925,-0.520314236,-0.008740242,0.529054478
0,0,0,0,-44.10090021,61.53139618,-17.43049597,-0.515372987,-0.018255498,0.533628485
0,0,0,0,-44.81153707,61.28193584,-16.47039876,-0.510304577,-0.02776625,0.538070827
0,0,0,0,-45.51111724,61.01735501,-15.50623776,-0.505110257,-0.037270151,0.542380408
0,0,0,0,-46.19946811,60.73771898,-14.53825086,-0.499791309,-0.046764856,0.546556165
0,0,0,0,-46.87641984,60.44309674,-13.5666769,-0.494349044,-0.056248023,0.550597067
0,0,0,0,-47.5418054,60.13356099,-12.5917556,-0.488784807,-0.065717311,0.554502118
0,0,0,0,-48.19546061,59.8091881,-11.6137275,-0.483099969,-0.075170384,0.558270353
0,0,0,0,-48.83722419,59.47005811,-10.63283391,-0.477295933,-0.084604911,0.561900843
0,0,0,0,-49.46693781,59.11625468,-9.649316871,-0.471374131,-0.094018562,0.565392693
0,0,0,0,-50.08444609,58.74786512,-8.663419036,-0.465336025,-0.103409016,0.568745041
0,0,0,0,-50.68959666,58.36498032,-7.675383665,-0.459183104,-0.112773955,0.571957059
0,0,0,0,-51.28224021,57.96769475,-6.68545454,-0.452916887,-0.122111069,0.575027955
0,0,0,0,-51.86223053,57.55610644,-5.693875911,-0.446538919,-0.131418053,0.577956972
0,0,0,0,-52.4294245,57.13031694,-4.700892437,-0.440050774,-0.140692613,0.580743386
0,0,0,0,-52.98368218,56.6904313,-3.70674912,-0.433454053,-0.149932458,0.583386511
0,0,0,0,-53.52486681,56.23655806,-2.71169125,-0.426750384,-0.15913531,0.585885694
0,0,0,0,-54.05284487,55.76880921,-1.715964344,-0.41994142,-0.168298898,0.588240318
0,0,0,0,-54.56748608,55.28730016,-0.719814082,-0.413028842,-0.17742096,0.590449802
0,0,0,0,-55.06866347,54.79214971,0.276513751,-0.406014355,-0.186499247,0.592513602
0,0,0,0,-55.55625337,54.28348004,1.272773326,-0.398899691,-0.195531518,0.594431208
0,0,0,0,-56.03013548,53.76141665,2.26871883,-0.391686603,-0.204515544,0.596202147
0,0,0,0,-56.49019287,53.22608834,3.264104529,-0.384376873,-0.213449109,0.597825982
0,0,0,0,-56.93631204,52.67762722,4.258684827,-0.376972304,-0.222330009,0.599302312
0,0,0,0,-57.36838292,52.11616859,5.252214325,-0.369474722,-0.231156052,0.600630774
0,0,0,0,-57.78629888,51.541851,6.244447885,-0.361885978,-0.239925061,0.601811038
0,0,0,0,-58.18995683,50.95481614,7.235140689,-0.354207943,-0.248634871,0.602842815
0,0,0,0,-58.57925716,50.35520886,8.224048296,-0.346442514,-0.257283335,0.603725849
0,0,0,0,-58.95410382,49.74317711,9.210926711,-0.338591604,-0.265868319,0.604459923
0,0,0,0,-59.31440432,49.11887189,10.19553243,-0.330657152,-0.274387703,0.605044855
0,0,0,0,-59.66006976,48.48244723,11.17762253,-0.322641116,-0.282839386,0.605480502
0,0,0,0,-59.99101486,47.83406018,12.15695468,-0.314545472,-0.291221283,0.605766755
0,0,0,0,-60.30715796,47.1738707,13.13328725,-0.306372219,-0.299531325,0.605903544
0,0,0,0,-60.60842105,46.5020417,14.10637935,-0.298123373,-0.307767463,0.605890836
0,0,0,0,-60.8947298,45.81873893,15.07599087,-0.28980097,-0.315927663,0.605728633
0,0,0,0,-61.16601358,45.12413098,16.04188259,-0.281407062,-0.324009913,0.605416975
0,0,0,0,-61.42220544,44.41838926,17.00381618,-0.272943722,-0.332012219,0.60495594
0,0,0,0,-61.66324217,43.70168787,17.9615543,-0.264413036,-0.339932605,0.604345641
0,0,0,0,-61.88906431,42.97420366,18.91486065,-0.255817111,-0.347769118,0.603586229
0,0,0,0,-62.09961613,42.23611613,19.8635,-0.247158066,-0.355519825,0.602677891
0,0,0,0,-62.29484569,41.48760739,20.80723829,-0.238438039,-0.363182812,0.601620851
0,0,0,0,-62.4747048,40.72886212,21.74584268,-0.229659181,-0.370756189,0.60041537
0,0,0,0,-62.6391491,39.96006753,22.67908158,-0.220823658,-0.378238088,0.599061745
0,0,0,0,-62.78813802,39.18141331,23.60672471,-0.211933649,-0.385626662,0.597560311
0,0,0,0,-62.92163478,38.39309157,24.52854321,-0.20299135,-0.392920089,0.595911438
0,0,0,0,-63.03960646,37.59529683,25.44430963,-0.193998965,-0.400116568,0.594115533
0,0,0,0,-63.14202394,36.78822594,26.353798,-0.184958713,-0.407214325,0.592173038
0,0,0,0,-63.22886196,35.97207801,27.25678395,-0.175872826,-0.414211607,0.590084433
0,0,0,0,-63.30009908,35.14705443,28.15304465,-0.166743545,-0.421106689,0.587850234
0,0,0,0,-63.35571774,34.31335876,29.04235898,-0.157573122,-0.42789787,0.585470992
0,0,0,0,-63.3957042,33.4711967,29.9245075,-0.14836382,-0.434583473,0.582947293
0,0,0,0,-63.42004861,32.62077604,30.79927257,-0.139117912,-0.441161849,0.580279761
0,0,0,0,-63.42874496,31.76230661,31.66643835,-0.129837679,-0.447631375,0.577469054
0,0,0,0,-63.42179109,30.89600022,32.52579088,-0.120525409,-0.453990455,0.574515864
0,0,0,0,-63.39918873,30.02207062,33.37711811,-0.111183402,-0.460237519,0.571420921
0,0,0,0,-63.36094346,29.14073344,34.22021002,-0.101813962,-0.466371027,0.568184989
0,0,0,0,-63.3070647,28.25220614,35.05485856,-0.092419401,-0.472389464,0.564808865
0,0,0,0,-63.23756576,27.35670795,35.88085781,-0.083002037,-0.478291347,0.561293384
0,0,0,0,-63.15246378,26.45445982,36.69800396,-0.073564193,-0.484075218,0.557639411
0,0,0,0,-63.05177975,25.54568436,37.50609539,-0.064108198,-0.489739651,0.553847849
0,0,0,0,-62.93553853,24.6306058,38.30493273,-0.054636386,-0.495283248,0.549919634
0,0,0,0,-62.80376879,23.70944993,39.09431886,-0.045151092,-0.500704641,0.545855734
0,0,0,0,-62.65650304,22.78244402,39.87405902,-0.035654659,-0.506002494,0.541657152
0,0,0,0,-62.49377762,21.84981681,40.64396082,-0.026149428,-0.511175497,0.537324925
0,0,0,0,-62.31563269,20.91179839,41.40383429,-0.016637744,-0.516222376,0.53286012
0,0,0,0,-62.12211218,19.96862022,42.15349196,-0.007121956,-0.521141884,0.52826384
0,0,0,0,-61.91326386,19.02051501,42.89274885,0.00239559,-0.525932809,0.523537219
0,0,0,0,-61.68913926,18.06771669,43.62142257,0.011912544,-0.530593967,0.518681423
0,0,0,0,-61.44979366,17.11046035,44.33933331,0.02142656,-0.53512421,0.51369765
0,0,0,0,-61.19528613,16.14898217,45.04630396,0.030935288,-0.539522418,0.50858713
0,0,0,0,-60.92567947,15.1835194,45.74216007,0.040436384,-0.543787508,0.503351123
0,0,0,0,-60.64104019,14.21431023,46.42672996,0.049927503,-0.547918426,0.497990922
0,0,0,0,-60.34143852,13.24159381,47.09984471,0.059406304,-0.551914153,0.492507849
0,0,0,0,-60.02694839,12.26561015,47.76133824,0.068870446,-0.555773704,0.486903257
0,0,0,0,-59.6976474,11.28660004,48.41104735,0.078317596,-0.559496126,0.481178529
0,0,0,0,-59.35361678,10.30480506,49.04881172,0.087745423,-0.563080501,0.475335078
0,0,0,0,-58.99494144,9.320467434,49.674474,0.097151599,-0.566525944,0.469374344
0,0,0,0,-58.62170986,8.333830042,50.28787982,0.106533805,-0.569831605,0.4632978
0,0,0,0,-58.23401413,7.345136318,50.88887781,0.115889726,-0.572996669,0.457106943
0,0,0,0,-57.83194992,6.35463021,51.47731971,0.125217052,-0.576020354,0.450803302
0,0,0,0,-57.41561642,5.36255611,52.05306031,0.134513483,-0.578901916,0.444388432
0,0,0,0,-56.98511637,4.369158796,52.61595757,0.143776725,-0.581640641,0.437863916
0,0,0,0,-56.54055597,3.374683376,53.16587259,0.153004492,-0.584235856,0.431231364
0,0,0,0,-56.08204492,2.37937522,53.7026697,0.162194508,-0.586686919,0.424492411
0,0,0,0,-55.60969635,1.383479906,54.22621644,0.171344504,-0.588993226,0.417648722
0,0,0,0,-55.1236268,0.387243158,54.73638365,0.180452225,-0.591154208,0.410701983
0,0,0,0,-54.62395621,-0.60908922,55.23304543,0.189515421,-0.593169331,0.403653911
0,0,0,0,-54.11080786,-1.605271397,55.71607926,0.198531857,-0.595038099,0.396506242
0,0,0,0,-53.58430836,-2.601057579,56.18536594,0.207499308,-0.59676005,0.389260742
0,0,0,0,-53.04458762,-3.596202072,56.64078969,0.216415563,-0.598334759,0.381919197
0,0,0,0,-52.4917788,-4.590459338,57.08223814,0.22527842,-0.599761839,0.374483419
0,0,0,0,-51.92601831,-5.583584059,57.50960237,0.234085693,-0.601040936,0.366955243
0,0,0,0,-51.34744574,-6.575331197,57.92277693,0.242835208,-0.602171735,0.359336526
0,0,0,0,-50.75620383,-7.565456052,58.32165988,0.251524808,-0.603153957,0.351629149
0,0,0,0,-50.15243848,-8.553714327,58.7061528,0.260152349,-0.60398736,0.343835012
0,0,0,0,-49.53629864,-9.539862184,59.07616083,0.2687157,-0.604671738,0.335956038
0,0,0,0,-48.90793635,-10.5236563,59.43159266,0.27721275,-0.605206923,0.327994173
0,0,0,0,-48.26750665,-11.50485395,59.7723606,0.285641402,-0.605592782,0.31995138
0,0,0,0,-47.61516754,-12.48321303,60.09838057,0.293999576,-0.60582922,0.311829644
0,0,0,0,-46.95107998,-13.45849215,60.40957213,0.30228521,-0.605916178,0.303630968
0,0,0,0,-46.27540784,-14.43045066,60.7058585,0.31049626,-0.605853636,0.295357376
0,0,0,0,-45.58831781,-15.39884877,60.98716658,0.3186307,-0.605641609,0.287010909
0,0,0,0,-44.88997944,-16.36344751,61.25342695,0.326686522,-0.605280148,0.278593626
0,0,0,0,-44.18056502,-17.32400891,61.50457393,0.33466174,-0.604769344,0.270107604
0,0,0,0,-43.46024958,-18.28029595,61.74054553,0.342554385,-0.604109322,0.261554938
0,0,0,0,-42.72921087,-19.23207268,61.96128355,0.350362509,-0.603300245,0.252937736
0,0,0,0,-41.98762925,-20.17910426,62.16673351,0.358084187,-0.602342313,0.244258126
0,0,0,0,-41.23568769,-21.12115704,62.35684473,0.365717514,-0.601235762,0.235518248
0,0,0,0,-40.47357173,-22.05799857,62.5315703,0.373260605,-0.599980865,0.226720261
0,0,0,0,-39.70146941,-22.9893977,62.6908671,0.380711599,-0.598577932,0.217866333
0,0,0,0,-38.91957122,-23.91512462,62.83469584,0.388068659,-0.597027308,0.20895865
0,0,0,0,-38.1280701,-24.83495093,62.96302103,0.395329968,-0.595329377,0.199999409
0,0,0,0,-37.32716133,-25.74864966,63.075811,0.402493736,-0.593484558,0.190990821
0,0,0,0,-36.51704253,-26.65599539,63.17303792,0.409558195,-0.591493305,0.18193511
0,0,0,0,-35.69791358,-27.55676422,63.25467781,0.416521601,-0.58935611,0.172834508
0,0,0,0,-34.86997659,-28.45073392,63.32071051,0.423382237,-0.5870735,0.163691262
0,0,0,0,-34.03343584,-29.33768391,63.37111975,0.43013841,-0.584646038,0.154507628
0,0,0,0,-33.18849773,-30.21739535,63.40589308,0.436788453,-0.582074324,0.145285871
0,0,0,0,-32.33537074,-31.08965118,63.42502192,0.443330725,-0.579358992,0.136028267
0,0,0,0,-31.47426537,-31.95423619,63.42850155,0.449763611,-0.576500711,0.1267371
0,0,0,0,-30.60539407,-32.81093705,63.41633112,0.456085525,-0.573500188,0.117414663
0,0,0,0,-29.72897124,-33.65954238,63.38851362,0.462294907,-0.570358162,0.108063255
0,0,0,0,-28.84521311,-34.4998428,63.34505592,0.468390225,-0.567075409,0.098685184
0,0,0,0,-27.95433775,-35.33163099,63.28596874,0.474369974,-0.563652738,0.089282764
0,0,0,0,-27.05656495,-36.15470171,63.21126667,0.48023268,-0.560090995,0.079858315
0,0,0,0,-26.15211624,-36.96885188,63.12096812,0.485976896,-0.556391058,0.070414162
0,0,0,0,-25.24121477,-37.77388062,63.01509539,0.491601204,-0.552553839,0.060952635
0,0,0,0,-24.32408529,-38.56958931,62.89367459,0.497104217,-0.548580286,0.051476069
0,0,0,0,-23.40095409,-39.3557816,62.75673569,0.502484577,-0.544471379,0.041986802
0,0,0,0,-22.47204894,-40.13226353,62.60431247,0.507740957,-0.540228132,0.032487175
0,0,0,0,-21.53759903,-40.89884351,62.43644254,0.512872059,-0.535851592,0.022979533
0,0,0,0,-20.59783493,-41.65533239,62.25316731,0.517876618,-0.531342838,0.01346622
0,0,0,0,-19.6529885,-42.40154352,62.05453202,0.522753398,-0.526702983,0.003949585
0,0,0,0,-18.70329288,-43.13729278,61.84058567,0.527501197,-0.521933173,-0.005568024
0,0,0,0,-17.74898239,-43.86239865,61.61138104,0.532118843,-0.517034583,-0.01508426
0,0,0,0,-16.79029248,-44.57668221,61.36697469,0.536605197,-0.512008423,-0.024596774
0,0,0,0,-15.82745971,-45.27996722,61.10742693,0.540959151,-0.506855932,-0.034103219
0,0,0,0,-14.86072163,-45.97208016,60.83280179,0.545179632,-0.501578382,-0.04360125
0,0,0,0,-13.89031678,-46.65285026,60.54316704,0.549265598,-0.496177075,-0.053088523
0,0,0,0,-12.91648458,-47.32210955,60.23859413,0.553216041,-0.490653344,-0.062562697
0,0,0,0,-11.93946532,-47.9796929,59.91915821,0.557029987,-0.485008552,-0.072021435
0,0,0,0,-10.95950006,-48.62543805,59.58493811,0.560706493,-0.479244091,-0.081462402
0,0,0,0,-9.976830587,-49.2591857,59.23601628,0.564244654,-0.473361384,-0.09088327
0,0,0,0,-8.991699369,-49.88077945,58.87247882,0.567643596,-0.467361882,-0.100281714
0,0,0,0,-8.004349469,-50.49006595,58.49441542,0.57090248,-0.461247065,-0.109655415
0,0,0,0,-7.0150245,-51.08689487,58.10191937,0.574020503,-0.455018443,-0.11900206
0,0,0,0,-6.023968563,-51.67111894,57.6950875,0.576996895,-0.448677551,-0.128319344
0,0,0,0,-5.031426188,-52.24259402,57.2740202,0.579830921,-0.442225955,-0.137604966
0,0,0,0,-4.037642268,-52.8011791,56.83882137,0.582521883,-0.435665247,-0.146856637
0,0,0,0,-3.042862005,-53.34673636,56.38959836,0.585069117,-0.428997045,-0.156072072
0,0,0,0,-2.047330847,-53.87913119,55.92646204,0.587471994,-0.422222994,-0.165249
0,0,0,0,-1.051294425,-54.39823224,55.44952667,0.58972992,-0.415344766,-0.174385155
0,0,0,0,-0.054998497,-54.90391142,54.95890992,0.59184234,-0.408364057,-0.183478283
0,0,0,0,0.941311117,-55.39604396,54.45473285,0.593808732,-0.401282591,-0.19252614
0,0,0,0,1.93738859,-55.87450844,53.93711985,0.59562861,-0.394102115,-0.201526495
0,0,0,0,2.932988158,-56.33918681,53.40619865,0.597301526,-0.3868244,-0.210477126
0,0,0,0,3.927864169,-56.7899644,52.86210023,0.598827066,-0.379451242,-0.219375825
0,0,0,0,4.921771154,-57.22673,52.30495885,0.600204855,-0.37198446,-0.228220396
0,0,0,0,5.91446388,-57.64937584,51.73491197,0.601434553,-0.364425896,-0.237008657
0,0,0,0,6.905697416,-58.05779765,51.15210023,0.602515856,-0.356777415,-0.24573844
0,0,0,0,7.895227189,-58.45189464,50.55666745,0.603448497,-0.349040906,-0.254407591
0,0,0,0,8.882809048,-58.83156959,49.94876054,0.604232246,-0.341218275,-0.263013971
0,0,0,0,9.868199322,-59.19672881,49.32852948,0.60486691,-0.333311454,-0.271555456
0,0,0,0,10.85115488,-59.5472822,48.69612732,0.605352332,-0.325322394,-0.280029938
0,0,0,0,11.83143319,-59.88314327,48.05171008,0.605688393,-0.317253065,-0.288435328
0,0,0,0,12.80879239,-60.20422916,47.39543676,0.605875009,-0.309105458,-0.29676955
0,0,0,0,13.78299133,-60.51046063,46.7274693,0.605912134,-0.300881585,-0.30503055
0,0,0,0,14.75378963,-60.80176214,46.0479725,0.60579976,-0.292583473,-0.313216287
0,0,0,0,15.72094778,-61.0780618,45.35711403,0.605537914,-0.284213171,-0.321324743
0,0,0,0,16.68422712,-61.33929145,44.65506432,0.605126661,-0.275772744,-0.329353917
0,0,0,0,17.64339,-61.58538662,43.94199662,0.604566102,-0.267264274,-0.337301828
0,0,0,0,18.59819976,-61.81628661,43.21808685,0.603856375,-0.25868986,-0.345166515
0,0,0,0,19.5484208,-62.03193443,42.48351363,0.602997655,-0.250051618,-0.352946037
0,0,0,0,20.49381867,-62.23227688,41.73845821,0.601990155,-0.241351681,-0.360638475
0,0,0,0,21.43416012,-62.41726454,40.98310442,0.600834124,-0.232592193,-0.368241931
0,0,0,0,22.36921312,-62.58685174,40.21763862,0.599529845,-0.223775316,-0.375754529
0,0,0,0,23.29874697,-62.74099666,39.4422497,0.598077641,-0.214903226,-0.383174415
0,0,0,0,24.22253231,-62.87966126,38.65712895,0.596477871,-0.205978113,-0.390499758
0,0,0,0,25.14034123,-63.00281133,37.8624701,0.594730929,-0.197002177,-0.397728752
0,0,0,0,26.05194725,-63.11041647,37.05846922,0.592837246,-0.187977634,-0.404859612
0,0,0,0,26.95712547,-63.20245015,36.24532469,0.590797289,-0.17890671,-0.411890579
0,0,0,0,27.85565253,-63.27888965,35.42323713,0.588611562,-0.169791643,-0.418819918
0,0,0,0,28.74730673,-63.33971611,34.59240938,0.586280604,-0.160634684,-0.42564592
0,0,0,0,29.63186809,-63.38491453,33.75304644,0.58380499,-0.151438089,-0.4323669
0,0,0,0,30.50911834,-63.41447375,32.90535541,0.58118533,-0.14220413,-0.4389812
0,0,0,0,31.37884104,-63.42838648,32.04954544,0.578422273,-0.132935084,-0.445487188
0,0,0,0,32.24082159,-63.42664929,31.1858277,0.575516498,-0.123633239,-0.451883259
0,0,0,0,33.09484732,-63.4092626,30.31441528,0.572468723,-0.114300889,-0.458167834
0,0,0,0,33.9407075,-63.3762307,29.4355232,0.5692797,-0.104940336,-0.464339364
0,0,0,0,34.77819344,-63.32756175,28.54936831,0.565950216,-0.095553892,-0.470396324
0,0,0,0,35.60709849,-63.26326775,27.65616927,0.562481092,-0.086143871,-0.476337222
0,0,0,0,36.42721813,-63.18336457,26.75614644,0.558873185,-0.076712595,-0.48216059
0,0,0,0,37.23835003,-63.08787193,25.8495219,0.555127384,-0.067262391,-0.487864993
0,0,0,0,38.04029403,-62.97681337,24.93651934,0.551244614,-0.057795592,-0.493449022
0,0,0,0,38.83285227,-62.85021631,24.01736404,0.547225832,-0.048314532,-0.4989113
0,0,0,0,39.6158292,-62.70811198,23.09228278,0.543072031,-0.038821551,-0.504250479
0,0,0,0,40.38903163,-62.55053545,22.16150382,0.538784234,-0.029318992,-0.509465242
0,0,0,0,41.15226879,-62.37752559,21.2252568,0.534363501,-0.019809199,-0.514554302
0,0,0,0,41.90535236,-62.18912508,20.28377273,0.529810922,-0.010294518,-0.519516404
0,0,0,0,42.64809652,-61.98538043,19.33728391,0.52512762,-0.000777297,-0.524350323
0,0,0,0,43.38031801,-61.76634189,18.38602387,0.520314751,0.008740115,-0.529054866
0,0,0,0,44.10183618,-61.53206351,17.43022733,0.515373502,0.018255371,-0.533628873
0,0,0,0,44.81247299,-61.2826031,16.4701301,0.510305092,0.027766123,-0.538071215
0,0,0,0,45.51205311,-61.0180222,15.50596908,0.505110772,0.037270024,-0.542380796
0,0,0,0,46.20040393,-60.7383861,14.53798217,0.499791824,0.046764729,-0.546556553
0,0,0,0,46.87735561,-60.44376379,13.56640819,0.494349559,0.056247896,-0.550597455
0,0,0,0,47.54274111,-60.13422797,12.59148687,0.488785321,0.065717184,-0.554502505
0,0,0,0,48.19639626,-59.80985501,11.61345875,0.483100483,0.075170257,-0.558270741
0,0,0,0,48.83815979,-59.47072495,10.63256516,0.477296447,0.084604784,-0.561901231
0,0,0,0,49.46787336,-59.11692146,9.649048102,0.471374646,0.094018435,-0.565393081
0,0,0,0,50.08538157,-58.74853183,8.663150257,0.46533654,0.103408889,-0.568745428
0,0,0,0,50.69053209,-58.36564696,7.675114876,0.459183619,0.112773828,-0.571957446
0,0,0,0,51.28317558,-57.96836133,6.685185742,0.452917401,0.122110942,-0.575028343
0,0,0,0,51.86316584,-57.55677294,5.693607105,0.446539433,0.131417926,-0.577957359
0,0,0,0,52.43035975,-57.13098337,4.700623623,0.440051288,0.140692486,-0.580743774
0,0,0,0,52.98461737,-56.69109767,3.7064803,0.433454567,0.149932331,-0.583386898
0,0,0,0,53.52580194,-56.23722436,2.711422425,0.426750898,0.159135183,-0.585886081
0,0,0,0,54.05377993,-55.76947545,1.715695514,0.419941934,0.168298771,-0.588240705
0,0,0,0,54.56842108,-55.28796633,0.719545248,0.413029356,0.177420833,-0.59045019
0,0,0,0,55.0695984,-54.79281581,-0.276782588,0.40601487,0.18649912,-0.592513989
0,0,0,0,55.55718823,-54.28414607,-1.273042165,0.398900205,0.195531391,-0.594431595
